Date,Close_AAPL,Close_ABBV,Close_AMD,Close_AMZN,Close_AXP,Close_BAC,Close_BMY,Close_BP,Close_BRK-B,Close_C,Close_COP,Close_COST,Close_CVX,Close_DHR,Close_EOG,Close_GILD,Close_GOOGL,Close_GS,Close_HAL,Close_HD,Close_INTC,Close_JNJ,Close_JPM,Close_KO,Close_LLY,Close_LOW,Close_MA,Close_MCD,Close_META,Close_MSFT,Close_NFLX,Close_NKE,Close_NVDA,Close_OXY,Close_PFE,Close_PG,Close_SBUX,Close_SHEL,Close_SLB,Close_TGT,Close_TMO,Close_TSLA,Close_UNH,Close_V,Close_WFC,Close_WMT,Close_XOM,High_AAPL,High_ABBV,High_AMD,High_AMZN,High_AXP,High_BAC,High_BMY,High_BP,High_BRK-B,High_C,High_COP,High_COST,High_CVX,High_DHR,High_EOG,High_GILD,High_GOOGL,High_GS,High_HAL,High_HD,High_INTC,High_JNJ,High_JPM,High_KO,High_LLY,High_LOW,High_MA,High_MCD,High_META,High_MSFT,High_NFLX,High_NKE,High_NVDA,High_OXY,High_PFE,High_PG,High_SBUX,High_SHEL,High_SLB,High_TGT,High_TMO,High_TSLA,High_UNH,High_V,High_WFC,High_WMT,High_XOM,Low_AAPL,Low_ABBV,Low_AMD,Low_AMZN,Low_AXP,Low_BAC,Low_BMY,Low_BP,Low_BRK-B,Low_C,Low_COP,Low_COST,Low_CVX,Low_DHR,Low_EOG,Low_GILD,Low_GOOGL,Low_GS,Low_HAL,Low_HD,Low_INTC,Low_JNJ,Low_JPM,Low_KO,Low_LLY,Low_LOW,Low_MA,Low_MCD,Low_META,Low_MSFT,Low_NFLX,Low_NKE,Low_NVDA,Low_OXY,Low_PFE,Low_PG,Low_SBUX,Low_SHEL,Low_SLB,Low_TGT,Low_TMO,Low_TSLA,Low_UNH,Low_V,Low_WFC,Low_WMT,Low_XOM,Open_AAPL,Open_ABBV,Open_AMD,Open_AMZN,Open_AXP,Open_BAC,Open_BMY,Open_BP,Open_BRK-B,Open_C,Open_COP,Open_COST,Open_CVX,Open_DHR,Open_EOG,Open_GILD,Open_GOOGL,Open_GS,Open_HAL,Open_HD,Open_INTC,Open_JNJ,Open_JPM,Open_KO,Open_LLY,Open_LOW,Open_MA,Open_MCD,Open_META,Open_MSFT,Open_NFLX,Open_NKE,Open_NVDA,Open_OXY,Open_PFE,Open_PG,Open_SBUX,Open_SHEL,Open_SLB,Open_TGT,Open_TMO,Open_TSLA,Open_UNH,Open_V,Open_WFC,Open_WMT,Open_XOM,Volume_AAPL,Volume_ABBV,Volume_AMD,Volume_AMZN,Volume_AXP,Volume_BAC,Volume_BMY,Volume_BP,Volume_BRK-B,Volume_C,Volume_COP,Volume_COST,Volume_CVX,Volume_DHR,Volume_EOG,Volume_GILD,Volume_GOOGL,Volume_GS,Volume_HAL,Volume_HD,Volume_INTC,Volume_JNJ,Volume_JPM,Volume_KO,Volume_LLY,Volume_LOW,Volume_MA,Volume_MCD,Volume_META,Volume_MSFT,Volume_NFLX,Volume_NKE,Volume_NVDA,Volume_OXY,Volume_PFE,Volume_PG,Volume_SBUX,Volume_SHEL,Volume_SLB,Volume_TGT,Volume_TMO,Volume_TSLA,Volume_UNH,Volume_V,Volume_WFC,Volume_WMT,Volume_XOM
2015-01-01,23.968957901000977,43.837398529052734,2.5799999237060547,14.920999526977539,77.53329467773438,13.666958808898926,42.73240280151367,19.654193878173828,148.8800048828125,38.899375915527344,45.55327224731445,116.79821014404297,69.6637191772461,34.79615020751953,62.8774299621582,70.5509033203125,25.137317657470703,152.95460510253906,32.59062957763672,82.14856719970703,27.635601043701172,79.46430206298828,44.30744552612305,31.051454544067383,57.12100601196289,56.77461242675781,78.95130157470703,72.48194885253906,75.79279327392578,39.61793518066406,46.74285888671875,42.06937789916992,0.4593401253223419,56.2286262512207,20.042451858520508,67.58434295654297,33.23899459838867,37.48752212524414,61.467201232910156,57.41691970825195,125.03968048095703,14.063332557678223,85.46564483642578,60.72575378417969,39.113975524902344,24.112089157104492,58.157569885253906,24.78979793044559,43.91599718738997,2.700000047683716,15.737500190734863,80.65866716684296,14.546355899658284,43.23012897324904,20.9947504608887,151.60000610351562,41.575276363623836,49.96119313176715,116.88722131056616,72.92940604945804,35.40754487075391,69.87299302744819,70.84876469156369,26.66252682151041,159.85585432701802,33.07087602615678,83.13205254975016,28.510242018770803,79.66755804594929,47.225270766413374,31.13812914823756,58.50715801079035,57.71531025861713,81.89486646622105,73.24523970346237,78.87825011950046,40.63773377302535,50.33142852783203,42.99173543647774,0.48669896075635005,59.214927076714034,20.055037969068202,68.28217197605724,33.97600237726948,39.49273918768318,64.84484907674798,57.55154343525028,125.24335048710404,14.883333206176758,87.76628320892898,62.075470642547316,41.19656856189912,24.1338607747815,59.651256420736544,23.2749141470907,41.72183336341621,2.5399999618530273,14.619000434875488,75.50695340887371,13.537873138587697,41.86678979491088,19.4955173877961,146.11000061035156,38.412849088587734,45.1937357568288,113.14016980261714,68.72144602624306,34.2955455876309,62.15608346386079,66.08296110857493,25.062675666786266,150.21860091632496,31.52249082405888,78.94633313735713,27.052505109156314,77.49200111366154,43.76738432703959,30.191921971981817,56.47743027023545,54.410393972327114,76.68269551347043,70.83970971347436,75.00649813437246,38.98377581032129,45.66143035888672,40.827737938244844,0.4579001775808706,55.49117584827521,19.513859251712,66.97655842252006,32.16623952553791,37.046492453182445,60.57953366436507,54.402850065770856,120.78215160327724,13.61400032043457,84.20841875963151,59.30854540149004,38.70342580584457,23.27115906175479,57.06775359668671,24.778674765317938,42.861488924037374,2.6700000762939453,15.628999710083008,79.99752689948761,14.51408371266919,42.86945711647353,20.907204019301336,151.5,41.32441223720188,49.25649919653502,114.81541478588139,72.04521590260535,35.29265131995892,68.38521766619488,67.47298625182292,26.503286398516458,159.50467235163467,32.43330490561705,82.7386584097329,28.13429835622891,79.0803843055141,46.64020637496787,30.52417691741416,57.56654924824706,57.44059285544087,81.25740614341558,72.57446539066163,78.21139481161812,39.9864345184708,49.15142822265625,42.81436119908563,0.48309909140267177,58.41907011973753,19.67747236351764,68.16211266206876,33.62796901711745,39.36924693148638,63.799207500998904,56.923303179983215,122.48904772723397,14.857999801635742,86.80839512063841,61.291238091610104,41.13685405116004,23.47799020830082,59.13840112129897,893572400,26860500,35168300,234334000,16372600,404072800,23134800,43184300,15880400,91963300,47045900,8576300,39602300,16780217,23728200,78608100,169036000,10616900,69311500,20202900,114963400,29192600,85617900,66523500,22162100,21514600,24484000,25116000,94074300,133149800,57527400,26707000,831204000,21288891,90875459,29655300,35906800,24365784,33250200,19094700,9082600,290448000,14434000,41557600,62627300,84552900,58984200
2015-01-08,24.424985885620117,41.72180938720703,2.630000114440918,14.66349983215332,74.97991180419922,12.940852165222168,45.40858840942383,19.51740074157715,147.82000732421875,37.287750244140625,45.02833938598633,112.74359130859375,67.05632019042969,34.06575393676758,65.92811584472656,70.39485931396484,25.17613410949707,147.1968231201172,31.746057510375977,80.75596618652344,27.8887882232666,78.28996276855469,42.88637161254883,30.740873336791992,57.558284759521484,56.100318908691406,78.3897933959961,70.57755279541016,75.92218017578125,39.38655090332031,46.31999969482422,41.55497741699219,0.47373950481414795,55.11149597167969,20.438899993896484,67.5242919921875,32.92780303955078,36.628997802734375,58.9697151184082,55.592002868652344,122.39203643798828,12.845999717712402,88.37349700927734,59.471431732177734,38.25556564331055,23.570518493652344,57.52933120727539,25.192436927734626,44.72813763147511,2.680000066757202,15.156999588012695,79.06173818553845,14.021944322549407,46.48339177919094,20.20135790948672,151.69000244140625,39.71278625155165,47.09207761892525,118.23874572526475,71.27719015190003,35.50191371616464,66.19110582089638,73.63588771068487,25.308999941126512,156.24604416189035,33.50972824945875,84.17849475020716,28.763432219812504,80.17193302741418,45.97394883837392,31.47039000668828,58.98568704835733,58.26474604745629,80.77548892892203,73.22980264789521,78.25120751793276,41.05765198776258,48.02000045776367,43.21345066730613,0.4857389743813686,57.50637644331714,20.910857093119162,68.6573270802648,34.10701512228389,38.422516408964576,62.71597588551659,58.149846852713175,127.1635785119184,14.25333309173584,90.31492290681186,61.85671182717797,40.00225890072875,24.757072322009854,59.478174796566364,24.13580050030205,40.516658135727496,2.549999952316284,14.324999809265137,74.27377300768048,12.723019508798837,43.15799673954722,19.112499267046793,146.4199981689453,36.31469671636065,43.755580160739,111.8776466510504,65.72035714623617,33.9139311784756,62.51674459351244,67.55097930032935,24.42870804480809,145.45722530972256,30.934604153459997,80.15800528258657,27.55120833237469,77.92109820594712,41.723811324739685,30.38694760731548,56.69193767235512,55.659109518439664,76.86820602481748,70.25373323405722,75.49419694075716,39.09517941542218,45.264286041259766,41.20022560784921,0.46437990138632057,53.41025113946898,20.212360080244352,67.10409597530749,32.39552258450813,35.899827501106955,56.870907101444864,55.113342206351554,121.31552900190606,12.333333015441895,86.14128103089926,59.13632839947158,37.63601072561337,23.54058077033149,55.93948833900602,24.29818958221449,44.64299288166342,2.5899999141693115,15.015999794006348,78.74311866846095,13.844451901846684,43.15799673954722,19.93324786853828,150.60000610351562,39.35549189060133,46.63187145131958,117.80171676999387,70.47044906424797,35.124409738190735,63.65888067966642,71.48702277818822,24.956186896012746,154.6452866721869,32.92183589734929,82.90390130044219,27.904133162863687,79.84070442399333,45.271883397018314,31.188695423705195,57.7563046127541,57.390653769955925,80.01469882628665,72.65155091021603,76.38002147010369,40.06356160595106,47.119998931884766,42.419691929620456,0.4646199022212618,56.8127408038904,20.350800998024752,67.89196923169888,33.709850115187805,37.7933140346735,62.05398280417573,57.44681150854662,125.55367862238717,14.187333106994629,86.86824644539183,61.249341475243895,39.561853250643104,24.278096778994282,58.497343410159196,1115053200,46245400,57921100,375546000,20852600,515920800,44817700,47758700,22272600,128205800,46895800,10415900,54542200,24885180,26825800,89600700,285950000,13977400,113284300,27954700,149745000,43158600,119069500,71870000,28152400,26630800,23092900,27466300,115406400,142231500,70730800,29230600,1076032000,33317239,168411704,30092300,71084600,22383574,52979400,22953600,11180900,451354500,20377300,49901600,110910900,146334900,85893300
2015-01-15,24.369365692138672,41.37514877319336,2.450000047683716,14.862500190734863,75.49659729003906,12.432578086853027,44.687252044677734,21.240968704223633,147.17999267578125,36.29189682006836,46.40895462036133,112.60601043701172,69.80570220947266,34.16423416137695,68.16667175292969,73.45860290527344,25.895692825317383,144.6813201904297,33.69190216064453,81.45621490478516,27.988527297973633,76.7091064453125,42.19185256958008,31.318702697753906,59.60451126098633,56.04206466674805,78.63400268554688,69.65235137939453,76.38001251220703,39.35228729248047,58.468570709228516,41.466285705566406,0.4871790409088135,57.856849670410156,20.539587020874023,68.07955169677734,33.28402328491211,38.587158203125,61.84335708618164,55.307804107666016,121.5774154663086,13.104666709899902,93.4964828491211,59.8717041015625,38.89002990722656,23.578678131103516,58.89480972290039,24.705263522399985,43.084265843878605,2.6500000953674316,15.300000190734863,75.80661008428488,12.714953629756195,45.6610651412075,21.35040224311632,150.60000610351562,36.67199627067686,46.581530539336626,114.32982352539034,69.87669090227823,34.32426393629929,68.81415771184689,74.51530458001251,25.968345425775695,148.3157185147843,33.849226905844716,82.57345316787631,28.295420219212044,78.75669094036579,42.73538782965472,31.369263112889367,59.81903646468379,56.9244837397516,79.73292334748518,71.20206779229346,76.93739073029583,39.977881869397365,59.2400016784668,41.98511232560857,0.48837901676698703,58.08319387477598,21.080764629524978,68.87492429590363,33.42323408451458,38.7400452611455,62.166829446190164,57.96288026007828,122.73151103523301,13.245332717895508,93.60766365783456,60.432536761800776,39.33790145501827,23.888924777049986,58.97173461005783,23.401708124392886,41.09799336096377,2.140000104904175,14.262499809265137,72.80982849993055,12.07759241550556,44.182310799484796,19.47362404346502,146.55999755859375,35.42526763674089,44.13668490485819,111.86145585983242,66.13341483384711,33.33946657541105,65.08734819332174,68.8417304068752,24.981065056252383,141.14494878051426,30.860094650529398,78.8676799412773,27.244313866356553,75.47453445446871,41.14252979340708,30.459170129779125,57.29426259517534,54.85995489890122,76.85882094982868,69.03555301190353,73.19502666715066,38.70955609373839,45.84428787231445,40.8099896875811,0.46821985720645765,54.71721455281919,20.294168547321863,67.03655543081736,32.346387131185324,36.634864766753445,57.49529076278395,54.51502331328221,119.56987548794652,12.469332695007324,88.20245194247485,58.526638887541274,37.66585280205944,23.282040105540155,56.74082484536269,24.4694673798299,42.233006208343674,2.619999885559082,14.699999809265137,75.35020418442754,12.577799882564538,45.44466253661293,19.763621147350175,148.52999877929688,36.535160236463504,45.740216762481296,113.26154151317289,67.38547870334841,34.246299637746205,67.03733657957584,70.4232415883637,25.323428073409623,147.15597014057437,32.160076904044104,81.29099003512125,28.026888181441482,77.5145894605986,42.07106727620222,30.93588733877514,58.11935275330891,56.30845568980174,78.70914439727977,70.90908900890634,76.04161108837208,39.60938238725725,46.547142028808594,41.9629388598512,0.47709948973754784,55.929260620178646,20.53329333125036,67.8994627981239,33.00150320780844,37.05825397502594,59.2330113013468,57.813300916035146,122.4890544803623,12.965999603271484,88.57021187908495,59.73905752968256,38.225690101189265,23.67665116593623,57.97167194939805,948012400,31299900,151180500,420752000,26149400,567500300,28022400,42985500,15920000,129540700,34895600,7122500,40947000,22097875,21306600,56690500,193878000,15613700,84021200,24529300,173366000,57090000,117147100,54075900,19677500,21212200,16234200,28314000,103843800,143689100,138819100,28262800,655532000,23978865,131633427,32428300,38724800,19586550,48633800,41469000,8393600,262138500,26754900,46423600,90938900,101545500,67510100
2015-01-22,25.650684356689453,40.814231872558594,2.630000114440918,15.195500373840332,70.38136291503906,12.263152122497559,44.24000549316406,21.2738037109375,144.77999877929688,35.812965393066406,44.99957275390625,112.99445343017578,66.93373107910156,33.99599838256836,66.32962799072266,72.6572036743164,25.499588012695312,141.3327178955078,32.68170928955078,82.40821838378906,25.917009353637695,76.3929443359375,41.33126449584961,30.278596878051758,58.55665969848633,57.824188232421875,75.83505249023438,68.44959259033203,75.88236999511719,35.29877853393555,63.20857238769531,41.377601623535156,0.46341991424560547,55.85625076293945,20.105379104614258,64.34701538085938,35.85536575317383,37.6992073059082,60.745059967041016,55.53966522216797,120.58816528320312,13.291333198547363,92.76097106933594,57.330509185791016,38.9348258972168,23.627670288085938,56.381832122802734,26.27576941127131,42.00863474340198,2.8399999141693115,15.846500396728516,74.16178782081431,13.06187117788286,45.43743579115204,22.12738089559147,150.2100067138672,37.82749044279438,47.56666218021153,115.77035863990335,70.57374849078376,34.99720747112702,71.08036923916588,76.43013010563122,27.140741922025903,149.44270245951208,34.81798348591395,84.52468117895408,28.410505015068733,78.16199534780668,43.68657958407787,31.658182599585853,60.11607986456216,59.40303363171243,79.67658919757578,70.654659939717,78.10191281466918,40.61202109615598,65.33999633789062,42.90304428057858,0.497978429314692,58.76953637264722,20.98636506185211,69.28922949666739,36.68244944290473,39.375118743663904,63.942168386358965,56.870940921792325,123.72070662261858,13.907999992370605,97.77276667759288,60.655937783476716,40.293364460450405,24.291703827120223,59.59999071253196,24.253699968008977,40.70205168086227,2.369999885559082,15.0,70.36413634092801,12.247016795912042,44.00196077797181,21.016635155421717,144.77000427246094,35.812965393066406,44.94204561885263,111.99901796380095,66.74656645212292,33.99189487573889,66.07364807016548,72.02601901009068,25.495607333998667,141.26737911469198,32.59062725615836,81.46407466994974,25.74054693496157,75.97890855423037,41.33126449584961,30.26415340665937,58.383391490582284,56.30381835261047,75.76930526863732,68.44188091924144,75.27523078592341,35.27307034500635,57.82857131958008,41.350996167069276,0.4631799134319075,55.6956173968275,19.8284973338876,64.2412192244579,33.12025264356916,37.6521630759118,60.579561671753915,55.06847939839776,119.55045172479343,13.013333320617676,92.75241669097214,57.316547136044456,38.92736265125632,23.61406166490311,56.298495186214204,24.527313952350102,41.705085676983046,2.4200000762939453,15.0,72.76673096840472,12.545527647152447,44.86035869433721,21.35040657753244,148.00999450683594,36.68719225995386,46.81163361937899,112.89734138924274,70.19296884979794,34.45967369427403,68.7991070214708,73.8557478934771,26.02557291366793,146.03699795536332,33.86576940640758,82.1249740690934,28.049909171142748,77.07797856902278,42.56176687529779,31.32592489550467,59.975816024107374,56.53772043052705,78.29589037812791,69.86824007464168,76.8080078391662,39.74647828819071,58.57143020629883,41.83878204039006,0.4881388250879202,58.41176484724915,20.558457560763358,68.7980297616844,33.312693727633075,38.55186266426567,62.39251296556967,55.69672526139578,122.5375176795526,13.133333206176758,93.86425097542788,59.445844943451135,39.18115572611756,23.739250409028724,59.176884209192515,1591688000,37446300,160440100,380256000,44660700,547932300,31959600,45398200,21138300,104921300,35632700,8879900,40041200,27210513,23392300,54759700,207936000,18441400,86354900,23592500,183529100,47339100,99034400,67771200,17719400,28213800,25805000,40347800,128943200,358306200,130517800,31796800,1044044000,24647802,163560037,51779400,99076200,22583736,41507800,19604700,11276500,250809000,28866400,48743600,85824500,93940800,69069000
2015-01-29,26.596092224121094,37.554378509521484,2.8499999046325684,18.237499237060547,72.00035095214844,12.739157676696777,42.73240280151367,22.13285255432129,147.52999877929688,36.79362487792969,47.365333557128906,126.18607330322266,69.9283447265625,34.607391357421875,71.66758728027344,69.80621337890625,26.17983627319336,146.0124969482422,35.09951400756836,85.29573822021484,25.778894424438477,76.30260467529297,42.561767578125,30.105253219604492,57.937835693359375,59.03547286987305,79.0660400390625,72.51276397705078,75.27523040771484,35.85582733154297,64.10143280029297,41.03615951538086,0.4838191866874695,59.03239059448242,20.180896759033203,64.83068084716797,36.318031311035156,38.469547271728516,63.60364532470703,56.5493278503418,122.53752136230469,14.569999694824219,92.29913330078125,61.64265060424805,39.58423614501953,23.581409454345703,58.63197326660156,26.807420510137334,41.823872015949604,2.9200000762939453,18.391000747680664,72.740936352368,12.908582857477631,44.24722349928765,22.581528252660483,148.5,37.416987692396695,48.868193273989995,126.93872883671689,71.06423801530312,34.93155440865046,73.69285708832919,76.10387650147358,27.025792196434725,147.58876543230465,36.200774176743906,85.75994052154908,26.300610402765496,77.20594812637746,43.08265371900558,30.44473272198429,60.619378882337585,59.57846350862564,79.80804816203158,72.80574271447688,77.79336900699442,36.17290710606813,65.4671401977539,42.06938110457847,0.48933894960296836,60.08380340406611,20.30675156420223,65.35210907406147,36.61692968405027,39.428054634118965,66.25912471265697,57.33463358157311,124.84570472443322,14.76533317565918,93.71885996764944,62.070836813985785,39.95746108426348,23.8726050807826,59.189703184490085,25.70629320213343,37.38280804027394,2.509999990463257,14.966500282287598,69.37385545485624,12.198610707986981,42.38615539750624,20.90720049163057,143.3000030517578,35.600112935601764,43.60457990331313,112.41988269949213,63.81647099099928,33.48308177361375,65.32072556004391,67.94811655665511,25.054217262984714,140.68750472072534,31.729497179161264,79.91410213396223,25.019339318202658,74.81208166335419,40.968909226473194,29.541864049984003,57.56654132099914,55.27631573392213,74.97091077345713,70.36166699333188,73.40405188654263,34.47609732012054,61.95571517944336,40.25126458401043,0.4545404517293445,55.16260911950803,19.52015681803534,63.236173623747796,35.15520065183094,35.67635933753117,59.819769132490144,53.774589682655694,117.87266037530961,13.100000381469727,89.86165745262448,57.05359847493812,38.740749832514034,22.84117433803688,55.15098009015667,25.87535549151503,40.992408349218344,2.630000114440918,15.236499786376953,70.674186551058,12.351900560289966,44.14623581966377,21.18625616210462,145.39999389648438,35.78255903255734,45.431025714500045,113.43150785009097,67.27577856546844,34.201162831171786,67.09754608095922,72.69264298642544,25.522976826505506,141.4388820042734,33.012918285937985,82.72293664304547,25.963030680743632,76.41552404250793,41.72381817950255,30.170259874201975,58.556653352354346,57.999618021394575,75.42175378249264,70.54670588632308,76.48950882000145,35.075980360186755,63.20428466796875,41.53724820226698,0.46366005629290813,57.16321350634834,20.08021291489798,64.82312232875292,36.03551435444816,36.92888423927579,61.053481977011096,55.5396531288198,119.63774351086334,13.404666900634766,92.4958448543527,57.60279506599419,38.99454290509913,23.695710075644918,56.5549180508353,1411945600,79531600,113808700,1062542000,31957600,466534600,36121700,44380700,24378900,107575700,59835200,33149100,70559400,24330071,37049800,115250000,356462000,15181500,95441200,31276500,168114000,46755600,101392500,77642200,29599100,32313500,43599700,52121500,193133400,285639900,70224700,38093000,1158128000,37551737,174139139,56979200,56934000,37352888,56396300,27239300,13579800,282538500,23928400,88731600,90863800,122838000,107202300
2015-02-05,27.77952003479004,37.409202575683594,3.069999933242798,18.756999969482422,74.06709289550781,13.19902229309082,42.782894134521484,22.0781307220459,149.67999267578125,37.774696350097656,48.81066131591797,119.3393783569336,70.98031616210938,35.149044036865234,70.16937255859375,70.90548706054688,26.772003173828125,153.25674438476562,34.900794982910156,86.7906265258789,25.925172805786133,75.56487274169922,44.06403732299805,30.603626251220703,57.715057373046875,59.67035675048828,79.32904052734375,72.6361312866211,76.1511001586914,36.31858825683594,64.98428344726562,40.49070739746094,0.4994185268878937,58.39714813232422,21.74284553527832,64.71732330322266,37.309471130371094,38.022640228271484,63.73905563354492,57.15514373779297,121.6356201171875,14.186667442321777,93.94978332519531,61.898597717285156,40.498844146728516,23.497039794921875,58.08065414428711,27.788418227124613,38.44523076496228,3.369999885559082,18.940000534057617,74.21348598769022,13.513668408385245,43.518665009436994,22.9973690802465,151.6300048828125,38.06363404882127,49.33558689129393,122.28522973766198,71.96131124300648,35.255730598534015,73.24869682408635,71.81325795308162,26.968563650758913,153.69777798043063,36.72242344492781,87.21549298241447,26.272902993781305,77.20595114521416,44.335805022520276,31.080340652099835,59.05170577251224,60.355358488083226,80.69095709318616,73.11415486518432,76.38997221269088,36.669947748771605,66.14142608642578,41.50175510206565,0.5039782862359378,60.7847295645364,21.907901990405094,65.57880987014423,37.72041364335867,39.4915592136423,65.76263314072946,57.36455712251642,123.64316038347874,15.031999588012695,94.12938613592583,63.401911059933624,41.38546097603345,23.948799663956734,59.324325366539654,26.344720039684145,36.412768734308194,2.869999885559082,18.295000076293945,72.4050825671579,12.827899853031045,42.30680742154176,21.788133627266678,147.75,36.66457111361232,47.66733815913305,118.60291242451713,69.76051900203029,34.513030504185494,69.37884120248712,68.52967383340012,26.156943730963107,146.37999752054725,34.4536666184703,85.00461949819562,25.2451674323445,74.60130482464784,42.62216125475447,29.642975714672367,57.24475620757662,59.085601501329506,78.53067959752308,71.34855876325058,73.10544919737394,35.87296102599819,62.637142181396484,40.21577539057107,0.4835792122631183,57.725414338754724,20.695380516790078,63.92384610268224,36.220472843905505,37.616891494891924,62.81377238922858,56.175385813799586,119.22075455609811,13.8186674118042,90.89652249261766,61.349404930871145,39.987912317425696,23.306537763524588,57.56139157419073,26.698414274910967,37.97670897588124,2.880000114440918,18.299999237060547,72.55147565934031,12.89244268536894,42.855027400966875,22.49397773932626,147.88999938964844,37.05995878014355,48.19225824841874,120.99034485317011,70.71570269897192,34.82077966387026,72.059128790215,70.15373489393922,26.270898958933323,146.55151335488287,35.579766280634495,85.74420251543002,26.025628848482587,76.46069248176315,42.92412600527901,30.19191848479489,58.33387502734661,59.15242612026607,79.44175308772961,72.55132055683922,75.35484985388558,36.18147243727809,64.54142761230469,41.18691153673317,0.48429912909333866,59.769827359251344,20.97470486204637,65.17073637547716,36.45470995089872,38.887054615753875,64.42360992904254,56.79615099429183,122.93519128526123,14.658666610717773,92.64124390053053,62.19181490765217,40.002940061375675,23.706591406567362,59.22816436331208,1041651600,88976200,161525600,378766000,20172300,548877100,21724500,38930900,15272500,88031500,40673600,16653500,37287500,14752747,25784100,80881000,192164000,14743100,87207600,22906600,117103500,46162100,80309500,89496500,21208600,19700800,23411100,28281300,89156600,170479100,60692100,36711200,1171952000,27015626,235966463,38016500,41282200,21430037,37790500,15895900,6949400,380982000,20104700,53834400,72977400,83249400,61694400
2015-02-12,28.74673843383789,39.09192657470703,3.0799999237060547,18.668500900268555,68.70213317871094,13.150617599487305,43.287837982177734,23.181354522705078,148.6699981689453,39.09770965576172,48.702816009521484,123.39633178710938,71.2771987915039,35.88352966308594,71.75798797607422,73.71392822265625,27.003398895263672,154.08984375,36.755523681640625,88.11244201660156,26.48154067993164,75.24870300292969,44.81895065307617,30.141357421875,59.00816345214844,60.58090591430664,82.400390625,72.92139434814453,76.35015869140625,37.304100036621094,67.86571502685547,41.51506805419922,0.530857264995575,59.412086486816406,21.888858795166016,65.18583679199219,38.21765899658203,39.69280242919922,66.38861846923828,57.85068893432617,124.13773345947266,13.630666732788086,93.88134765625,62.740821838378906,40.964691162109375,23.483427047729492,58.78264236450195,28.782471679483436,39.25029893464529,3.180000066757202,19.149999618530273,70.20913662446611,13.545944286495532,43.605230998809795,23.37568838404656,150.41000366210938,39.38664726679068,50.414207750129094,124.71218555542713,72.88422585418876,35.932769422059394,73.00778889808822,73.85576543971602,27.51843647105949,156.26231182996378,37.1943698846489,88.42715861565384,26.852451891903925,75.98643791912804,45.46062509004659,30.813091711552726,59.523369368412844,60.773043426322104,82.81365567681165,73.90056461920554,76.54922506376738,37.70687910958496,68.06999969482422,41.58158169057583,0.5399769005044299,61.142532465617556,22.199925400266846,65.28407444020517,38.35327079709273,39.853862291873206,67.34200122658129,57.88060594230174,124.97178444808833,13.744667053222656,94.74515711771268,63.587096711138955,41.74611661983462,23.58956463152071,60.35861576345903,28.04325592084933,37.059461989660974,3.049999952316284,18.633499145507812,66.41149135757016,13.102210846744166,42.4438671007692,22.703846042745738,148.00999450683594,37.8431174009644,48.616525275758754,122.08049080748043,70.87705339090188,35.20237772320998,70.37267228545943,70.63601083362359,26.722243759100355,153.05261068801573,35.190578462454404,86.71195945367477,26.08744549063964,73.13337013315954,44.199925446422064,29.953562012711668,58.027602280669875,59.67871299997442,80.12740059345217,72.29687852456857,74.7278076230928,36.42998562860709,64.45143127441406,40.26456094237666,0.5248575559874437,58.82066626315149,21.730152802124586,64.23366554719942,37.021814613385246,38.70853456515557,64.67858978551455,56.048233425963204,121.81014947727044,12.885333061218262,92.81227880174417,62.26056789160343,40.55143825131684,23.124196221495446,58.38218748194096,28.152686003892683,37.877727573619545,3.0799999237060547,18.7549991607666,68.9174193852474,13.239364595202163,43.0281565390807,22.73716132672438,150.0,37.97237720820121,49.069539284307126,124.05006398134087,71.17393355626825,35.251617482183434,71.49447746363101,71.35939470856023,26.854610346623687,153.74682444191626,35.3147817675351,87.18403135089326,26.257447568196213,75.65520929430619,44.48679169918236,30.625296302389398,58.32675696619916,59.79566405133886,80.24011315262308,72.51276409607307,76.49945657227568,36.55853311502912,65.0585708618164,40.5572310920222,0.527977425270156,59.090819664560264,21.761895021711307,65.03469529613541,37.432757183240966,38.798014289364595,65.19311317186536,57.14017853968531,122.93515123835596,12.904666900634766,94.67673514500548,62.39112194812516,40.71673769588447,23.556906434283857,59.073291843160824,947163200,46815500,38566800,251800000,99522800,387434800,20988000,31903500,12235200,78611500,33647300,6721500,28130000,11778720,16871300,39993900,166310000,9781100,58600400,19451000,77461600,53494100,69277300,47204300,13847000,13453000,20622100,26261800,83537700,134341100,42920500,35066200,1361276000,20249924,117562949,30789300,26236200,11441698,29264400,14714500,5697800,428007000,13494900,33357200,64108700,70975500,57840600
